"","id","institution_name","institution_address","outbreak_setting","type_of_outbreak","causative_agent_1","causative_agent_2","date_outbreak_began","date_declared_over","active","setting_count","type_count","outbreak_year","year_count"
"1116",224,"Castleview Wychwood Towers - 5th Fl","351 Christie St","LTCH","Respiratory","COVID-19",NA,2020-08-02,2020-08-17,"N",316,519,"2020",553
"1117",224,"Centre For Addiction and Mental Health - Unit 1 & 2","1001 Queen St West","Hospital-Psychiatric","Respiratory","COVID-19",NA,2023-11-20,2023-11-26,"N",19,1016,"2023",1066
"1118",224,"Kingsway - 2nd Fl (Memory Unit)","4251 Dundas St W","LTCH","Respiratory","COVID-19",NA,2024-01-09,2024-01-17,"N",169,247,"2024",272
"1119",224,"Sunnybrook Health Sciences Centre -St. John's Rehabilitation","285 Cummer Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2021-04-27,2021-05-11,"N",47,385,"2021",394
"1120",224,"Unity Health Toronto - Houses of Providence - 3W","3276 St Clair Ave E","LTCH","Respiratory","COVID-19",NA,2022-11-12,2022-12-01,"N",477,1107,"2022",1133
"1121",225,"Deerwood Creek Care Community - 3rd Fl (3A & 3B)","70 Humberline Dr","LTCH","Respiratory","COVID-19",NA,2023-11-20,2023-11-27,"N",601,1016,"2023",1066
"1122",225,"Hawthorne Place Care Centre - 1st Fl Convalescent Unit","2045 Finch Ave W","LTCH","Respiratory","COVID-19",NA,2024-01-09,2024-02-01,"N",169,247,"2024",272
"1123",225,"Kipling Acres - Kitchen","2233 Kipling Ave","LTCH","Respiratory","COVID-19",NA,2020-07-25,2020-08-15,"N",316,519,"2020",553
"1124",225,"Unity Health Toronto - Providence Healthcare - A5","3276 St. Clair Avenue East","Hospital-Chronic Care","Respiratory","COVID-19",NA,2021-04-26,2021-05-16,"N",47,385,"2021",394
"1125",225,"Unity Health Toronto - St. Joseph's - 4E","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-11-12,2022-11-19,"N",248,1107,"2022",1133
"1126",226,"Donway Place","8 The Donway E","LTCH","Respiratory","COVID-19",NA,2023-11-20,2023-12-12,"N",601,1016,"2023",1066
"1127",226,"Tony Stacey Centre for Veterans Care","59 Lawson Rd","LTCH","Enteric","Unable to identify",NA,2020-07-25,2020-08-21,"N",316,33,"2020",553
"1128",226,"Unity Health Toronto-St. Joseph's Health Centre - 4M","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-04-26,2021-05-12,"N",102,385,"2021",394
"1129",226,"West Park Healthcare Centre - 3EB - Amputee Unit","82 Buttonwood Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-11-12,2022-11-24,"N",177,1107,"2022",1133
"1130",226,"Yee Hong Centre for Geriatric Care - 2nd & 4th Fl","311 McNicoll Ave","LTCH","Respiratory","Influenza A (Not subtyped)",NA,2024-01-08,2024-01-27,"N",169,247,"2024",272
"1131",227,"Baycrest Hospital - North York - H4E","3560 Bathurst Street","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-11-11,2022-11-25,"N",177,1107,"2022",1133
"1132",227,"Kennedy Lodge - 2 North & 2 South","1400 Kennedy Rd","LTCH","Respiratory","Influenza A (Not subtyped)",NA,2024-01-08,2024-01-22,"N",169,247,"2024",272
"1133",227,"Midland Gardens Care Community - 4th Fl","130 Midland Ave","LTCH","Respiratory","COVID-19",NA,2023-11-20,2023-12-13,"N",601,1016,"2023",1066
"1134",227,"Scarborough Health Network - General Hospital - T9","3030 Lawrence Ave E","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-04-25,2021-05-16,"N",102,385,"2021",394
"1135",227,"Yee Hong Centre - Scarborough Finch","60 Scottfield Dr","LTCH","Respiratory","Unable to identify",NA,2020-07-15,2020-07-29,"N",316,519,"2020",553
"1136",228,"Baycrest Hospital - North York - H6W","3560 Bathurst Street","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-11-11,2022-11-24,"N",177,1107,"2022",1133
"1137",228,"Craiglee Nursing Home","102 Craiglee Dr","LTCH","Enteric","Unable to identify",NA,2020-07-12,2020-07-28,"N",316,33,"2020",553
"1138",228,"Extendicare Guildwood - East - Spurs 2","60 Guildwood Pky","LTCH","Respiratory","Coronavirus*",NA,2024-01-08,2024-01-18,"N",169,247,"2024",272
"1139",228,"New Horizons Tower","1140 Bloor St W","Retirement Home","Respiratory","COVID-19",NA,2023-11-20,2024-01-01,"N",195,1016,"2023",1066
"1140",228,"St. George Care Community - 3rd Fl & Basement","225 St. George Street","LTCH","Respiratory","COVID-19",NA,2021-04-25,2021-05-12,"N",187,385,"2021",394
"1141",229,"Castleview Wychwood Towers - Unit 2C","351 Christie St","LTCH","Respiratory","COVID-19",NA,2022-11-11,2022-11-25,"N",477,1107,"2022",1133
"1142",229,"Delmanor Prince Edward - 7th Fl","4180 Dundas Street","LTCH","Respiratory","COVID-19",NA,2021-04-23,2021-05-12,"N",187,385,"2021",394
"1143",229,"Glen Rouge Community - 3rd Fl","92 Island Rd","LTCH","Respiratory","Respiratory syncytial virus",NA,2024-01-08,2024-01-29,"N",169,247,"2024",272
"1144",229,"Runnymede Healthcare Centre - 3rd Fl","625 Runnymede Rd","Hospital-Chronic Care","Respiratory","COVID-19",NA,2020-07-01,2020-07-13,"N",49,519,"2020",553
"1145",229,"Trillium Health Partners - McCall Centre For Continuing Care - 3rd Fl","140 Sherway Dr","Hospital-Chronic Care","Respiratory","Parainfluenza","Rhinovirus",2023-11-20,2023-11-30,"N",131,1016,"2023",1066
"1146",230,"Downsview Long Term Care Centre - 1 East, 2 Centre & 2 North","3595 Keele St","LTCH","Respiratory","COVID-19",NA,2022-11-11,2022-12-28,"N",477,1107,"2022",1133
"1147",230,"Presentation Manor","61 Fairfax Cres","Retirement Home","Respiratory","COVID-19",NA,2020-06-30,2020-07-03,"N",97,519,"2020",553
"1148",230,"Runnymede Healthcare Centre - 3W","625 Runnymede Rd","Hospital-Chronic Care","Respiratory","COVID-19",NA,2024-01-08,2024-01-16,"N",33,247,"2024",272
"1149",230,"Trillium Health Partners - McCall Continuing Care - 3rd Fl","140 Sherway Drive","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-11-20,2023-12-05,"N",131,1016,"2023",1066
"1150",230,"University Health Network - Toronto Western Hospital - 8A","399 Bathurst Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-04-22,2021-05-17,"N",102,385,"2021",394
"1151",231,"Deerwood Creek Care Community - Main kitchen","70 Humberline Drive","LTCH","Respiratory","COVID-19",NA,2021-04-21,2021-06-02,"N",187,385,"2021",394
"1152",231,"One Kenton Place - 3rd Fl","1-3 Kenton Dr","LTCH","Respiratory","COVID-19",NA,2024-01-08,2024-01-11,"N",169,247,"2024",272
"1153",231,"Unity Health Toronto - St. Joseph's - 5M","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-11-20,2023-11-27,"N",107,1016,"2023",1066
"1154",231,"Unity Health Toronto - St. Joseph's - 7M","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-11-11,2022-11-17,"N",248,1107,"2022",1133
"1155",231,"West Park Healthcare Centre - Ccc - 2w-D, 2w-E, 2w-F (Cavc U","82 Buttonwood Ave","Hospital-Chronic Care","Respiratory","COVID-19",NA,2020-06-30,2020-07-17,"N",49,519,"2020",553
"1156",232,"Carefree Lodge - 1st Fl","306 Finch Ave E","LTCH","Respiratory","COVID-19",NA,2024-01-08,2024-01-22,"N",169,247,"2024",272
"1157",232,"Nisbet Lodge - 4th, 8th, 10th & 11th Fl","740 Pape Ave","LTCH","Respiratory","COVID-19",NA,2023-11-19,2023-12-07,"N",601,1016,"2023",1066
"1158",232,"St. Joseph's Health Centre - 6G","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2020-06-30,2020-08-14,"N",82,519,"2020",553
"1159",232,"Sunnybrook Health Sciences Centre - Bayview Campus - F2","2075 Bayview Avenue","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-04-21,2021-05-02,"N",102,385,"2021",394
"1160",232,"Unity Health Toronto - St. Michael's - Unit 8CS","30 Bond Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-11-11,2022-11-21,"N",248,1107,"2022",1133
"1161",233,"Elm Grove Living Centre","35 Elm Grove Ave","LTCH","Enteric","Unable to identify",NA,2020-06-30,2020-07-07,"N",316,33,"2020",553
"1162",233,"Sts. Peter and Paul Residence - Ground Fl","221 Milner Ave","Retirement Home","Respiratory","COVID-19",NA,2023-11-18,2023-11-30,"N",195,1016,"2023",1066
"1163",233,"Trillium Health Partners - Church Site - 1C","200 Church Street","Hospital-Chronic Care","Respiratory","COVID-19",NA,2021-04-21,2021-05-01,"N",47,385,"2021",394
"1164",233,"Westside - 4th Fl","1145 Albion Rd","LTCH","Respiratory","COVID-19",NA,2024-01-07,2024-01-16,"N",169,247,"2024",272
"1165",233,"William Osler Health System - 6W Medicine Unit","101 Humber College Blvd","Hospital-Acute Care","Respiratory","Influenza A (H3)",NA,2022-11-11,2022-11-24,"N",248,1107,"2022",1133
"1166",234,"Baycrest Apotex Centre - Jewish Home for the Aged - 6RF","3560 Bathurst St","LTCH","Respiratory","COVID-19",NA,2021-04-20,2021-05-04,"N",187,385,"2021",394
"1167",234,"Eatonville Care Centre - 2nd, 3rd, 4th & 5th Fl","420 The East Mall","LTCH","Respiratory","COVID-19",NA,2022-11-10,2022-12-09,"N",477,1107,"2022",1133
"1168",234,"Isabel and Arthur Meighen Manor - 3rd Fl","155 Millwood Rd","LTCH","Respiratory","Respiratory syncytial virus",NA,2024-01-06,2024-01-11,"N",169,247,"2024",272
"1169",234,"Kensington Gardens - South Bldg - 4 East & West","25 Brunswick Ave","LTCH","Respiratory","COVID-19",NA,2020-06-27,2020-07-11,"N",316,519,"2020",553
"1170",234,"Villa Colombo Homes for the Aged - 2 Fusco","40 Playfair Ave","LTCH","Respiratory","COVID-19",NA,2023-11-18,2023-11-30,"N",601,1016,"2023",1066
"1171",235,"Baycrest Apotex Centre - Jewish Home for the Aged - 7GS","3560 Bathurst St","LTCH","Respiratory","COVID-19",NA,2020-06-26,2020-07-10,"N",316,519,"2020",553
"1172",235,"Bendale Acres - 5th Fl","2920 Lawrence Ave E","LTCH","Respiratory","COVID-19",NA,2023-11-17,2023-11-28,"N",601,1016,"2023",1066
"1173",235,"Kipling Acres - Alders & Thisletown","2233 Kipling Ave","LTCH","Respiratory","COVID-19",NA,2021-04-20,2021-05-13,"N",187,385,"2021",394
"1174",235,"Sunnybrook Health Sciences Centre - Sunnybrook Veterans Centre - LSSE","2075 Bayview Ave","LTCH","Respiratory","COVID-19",NA,2024-01-06,2024-01-18,"N",169,247,"2024",272
"1175",235,"Unity Health Toronto - St. Michael's - 16CN","30 Bond Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-11-10,2022-11-18,"N",248,1107,"2022",1133
"1176",236,"Downsview Long Term Care Centre - Unit 2E & 1 North","3595 Keele St","LTCH","Respiratory","COVID-19",NA,2024-01-06,2024-01-29,"N",169,247,"2024",272
"1177",236,"Extendicare Scarborough - Scarborough - 1 North","3830 Lawrence Ave E","LTCH","Respiratory","COVID-19",NA,2023-11-17,2023-11-28,"N",601,1016,"2023",1066
"1178",236,"Leaside Retirement Residence - Building 10, 2nd Fl","14 William Morgan Dr","Retirement Home","Respiratory","Metapneumovirus",NA,2022-11-09,2022-11-14,"N",205,1107,"2022",1133
"1179",236,"Tendercare Living Centre - 2nd, 3rd, 4th, 5th  Fl","1020 McNicoll Ave","LTCH","Respiratory","COVID-19",NA,2020-06-25,2020-07-09,"N",316,519,"2020",553
"1180",236,"The O'Neill Centre Long Term Care - 2nd, 4th & 5th Fl","33 Christie St","LTCH","Respiratory","COVID-19",NA,2021-04-20,2021-05-28,"N",187,385,"2021",394
"1181",237,"Humber Valley Terrace","95 Humber College Blvd","LTCH","Enteric","Unable to identify",NA,2020-06-25,2020-07-07,"N",316,33,"2020",553
"1182",237,"Ina Grafton Gage Home - Scarborough - 1st Fl Memory Unit","40 Bell Estate Rd","LTCH","Respiratory","COVID-19",NA,2023-11-17,2023-11-29,"N",601,1016,"2023",1066
"1183",237,"SHSC - Sunnybrook Veterans Centre - LFSW","2075 Bayview Ave","LTCH","Enteric","Norovirus",NA,2024-01-05,2024-01-17,"N",169,25,"2024",272
"1184",237,"The Villiage of Humber Heights - Wadsworth","2245 Lawrence Ave W","LTCH","Respiratory","Influenza A (Not subtyped)",NA,2022-11-09,2022-11-23,"N",477,1107,"2022",1133
"1185",237,"Unity Health Toronto-St. Joseph's Health Centre - 2LM","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-04-20,2021-05-04,"N",102,385,"2021",394
"1186",238,"Cummer Lodge - 2 South, 3 South & 4 South","205 Cummer Ave","LTCH","Respiratory","Unable to identify",NA,2024-01-05,2024-02-07,"N",169,247,"2024",272
"1187",238,"Downsview Long Term Care Centre - Unit 2 North","3595 Keele St","LTCH","Respiratory","Enterovirus/Rhinovirus",NA,2022-11-08,2022-11-14,"N",477,1107,"2022",1133
"1188",238,"Harmony Hills Care Community - 2A","1800 O'Connor Dr","LTCH","Respiratory","COVID-19",NA,2020-06-24,2020-07-11,"N",316,519,"2020",553
"1189",238,"Toronto East Health Network - 1st Fl East","500 Kingston Rd","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-11-17,2023-12-08,"N",131,1016,"2023",1066
"1190",238,"William Osler Health System - Etobicoke General Hospital -","101 Humber College Boulevard - 7E Cardiology","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-04-20,2021-05-24,"N",102,385,"2021",394
"1191",239,"Downsview Long Term Care - 2nd Fl","3595 Keele St","LTCH","Respiratory","COVID-19",NA,2021-04-19,2021-05-11,"N",187,385,"2021",394
"1192",239,"Eatonville Care Centre - 2nd, 3rd, 4th & 5th Fl","420 The East Mall","LTCH","Respiratory","Respiratory syncytial virus","Influenza A (Not subtyped)",2022-11-08,2022-12-15,"N",477,1107,"2022",1133
"1193",239,"Unity Health Toronto - St. Joseph's - 6G","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2024-01-05,2024-01-16,"N",27,247,"2024",272
"1194",239,"Unity Health Toronto - St. Joseph's Health Centre - 6m","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2020-06-23,2020-07-20,"N",82,519,"2020",553
"1195",239,"University Health Network - Bickle Centre -  5A & 5B North","130 Dunn Ave","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-11-17,2023-11-25,"N",131,1016,"2023",1066
"1196",240,"Hawthorne Place Care Centre - 2nd Fl","2045 Finch Ave West","LTCH","Respiratory","COVID-19",NA,2021-04-19,2021-05-06,"N",187,385,"2021",394
"1197",240,"Holland Bloorview Kids Rehabilitation Hospital - 3 West SODR","150 Kilgour Rd","Hospital-Chronic Care","Respiratory","Influenza A (H3)",NA,2022-11-08,2022-11-28,"N",177,1107,"2022",1133
"1198",240,"University Health Network - Bickle Centre - S4","130 Dunn Ave","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-11-17,2023-12-05,"N",131,1016,"2023",1066
"1199",240,"Wesburn Manor - 400 The West Mall - 2020-06-18","400 The West Mall","LTCH","Respiratory","COVID-19",NA,2020-06-18,2020-06-30,"N",316,519,"2020",553
"1200",240,"Weston Gardens Retirement Residence - 3rd, 4th & 5th Fl","303 Queens Dr","Retirement Home","Respiratory","COVID-19",NA,2024-01-05,2024-01-17,"N",35,247,"2024",272
"1201",241,"Chartwell Scarlett Heights Retirement Residence","4005 Eglinton Ave W","LTCH","Respiratory","COVID-19",NA,2024-01-05,2024-01-22,"N",169,247,"2024",272
"1202",241,"Humber Valley Terrace - 3A Fl","95 Humber College Blvd","LTCH","Respiratory","COVID-19",NA,2021-04-19,2021-05-13,"N",187,385,"2021",394
"1203",241,"Kensington Place Retirement Residence - 2nd Fl","866 Sheppard Avenue","Retirement Home","Respiratory","COVID-19",NA,2022-11-08,2022-11-21,"N",205,1107,"2022",1133
"1204",241,"University Health Network - Lyndhurst - 1A","520 Sutherland Drive","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-11-17,2023-12-01,"N",131,1016,"2023",1066
"1205",241,"William Osler Health System - 6 Med Flex","101 Humber College Blvd","Hospital-Acute Care","Respiratory","COVID-19",NA,2020-06-17,2020-07-13,"N",82,519,"2020",553
"1206",242,"Bayshore - 5th & 6th Fl","221 Milner Ave","Retirement Home","Respiratory","COVID-19",NA,2023-11-16,2023-11-29,"N",195,1016,"2023",1066
"1207",242,"Cummer Lodge - 3 North","205 Cummer Avenue","LTCH","Respiratory","COVID-19",NA,2021-04-18,2021-06-01,"N",187,385,"2021",394
"1208",242,"Humber Meadows Long Term Care Home - 4N, 5N, 6N & 6S","2109 Finch Ave W","LTCH","Respiratory","COVID-19",NA,2024-01-05,2024-01-29,"N",169,247,"2024",272
"1209",242,"The Rekai Centres At Sherbourne Place - 4th Fl","345 Sherbourne St","LTCH","Respiratory","COVID-19",NA,2020-06-16,2020-06-28,"N",316,519,"2020",553
"1210",242,"UHN - Princess Margaret Hospital - 14A","610 University Ave","Hospital-Acute Care","Respiratory","Respiratory syncytial virus",NA,2022-11-08,2022-12-16,"N",248,1107,"2022",1133
"1211",243,"Fairview Nursing Home","14 Cross St","LTCH","Respiratory","COVID-19",NA,2020-06-16,2020-06-30,"N",316,519,"2020",553
"1212",243,"St Bernards Retirement Residence","685 Finch Ave West","LTCH","Respiratory","COVID-19",NA,2021-04-18,2021-04-30,"N",187,385,"2021",394
"1213",243,"St. Bernard's Residence - 3rd Fl","685 Finch Ave W","Retirement Home","Respiratory","COVID-19",NA,2024-01-05,2024-01-27,"N",35,247,"2024",272
"1214",243,"Unity Health Toronto - St. Joseph's - 6G","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-11-16,2023-12-01,"N",107,1016,"2023",1066
"1215",243,"West Park Healthcare Centre - 2EA","82 Buttonwood Ave","Hospital-Chronic Care","Respiratory","Influenza A (H3)",NA,2022-11-08,2022-11-14,"N",177,1107,"2022",1133
"1216",244,"Centre for Addiction and Mental Health - Queen Street Site - PRT5","1001 Queen Street West","Hospital-Psychiatric","Respiratory","COVID-19",NA,2022-11-07,2022-11-21,"N",17,1107,"2022",1133
"1217",244,"Deerwood Creek Care Community - 2nd Fl","70 Humberline Dr","LTCH","Respiratory","COVID-19",NA,2020-06-15,2020-06-27,"N",316,519,"2020",553
"1218",244,"Hellenic Home - Ground & 2A","2411 Lawrence Ave E","LTCH","Respiratory","COVID-19",NA,2023-11-15,2023-11-30,"N",601,1016,"2023",1066
"1219",244,"Unity Health Toronto - Providence Healthcare - D3","3276 St. Clair Avenue East","Hospital-Chronic Care","Respiratory","COVID-19",NA,2021-04-18,2021-05-10,"N",47,385,"2021",394
"1220",244,"Villa Colombo Homes for the Aged","40 Playfair Ave","LTCH","Respiratory","COVID-19",NA,2024-01-05,2024-01-13,"N",169,247,"2024",272
"1221",245,"Chartwell Trilogy Long Term Care Residence - 7th Fl","340 McCowan Rd","LTCH","Respiratory","COVID-19",NA,2022-11-07,2022-11-26,"N",477,1107,"2022",1133
"1222",245,"Fudger House - 2 East","439 Sherbourne St","LTCH","Respiratory","COVID-19",NA,2020-06-13,2020-06-27,"N",316,519,"2020",553
"1223",245,"Harold & Grace Baker Centre - Unit C","1 Northwestern Ave","LTCH","Respiratory","Respiratory syncytial virus",NA,2024-01-04,2024-01-31,"N",169,247,"2024",272
"1224",245,"Unity Health Toronto - St. Joseph's - 2E","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-11-15,2023-11-24,"N",107,1016,"2023",1066
"1225",245,"University Health Network - Toronto General Hospital -","200 Elizabeth Street - Hemodialysis Centre","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-04-18,2021-05-03,"N",102,385,"2021",394
"1226",246,"Cedarbrook Lodge TCU - Transitional Care Unit - 6th Fl","520 Markham Rd","Transitional Care","Respiratory","COVID-19",NA,2023-11-14,2023-12-04,"N",13,1016,"2023",1066
"1227",246,"Chartwell Trilogy Ltc - 1st Fl","340 McCowan Rd","LTCH","Respiratory","COVID-19",NA,2020-06-12,2020-06-26,"N",316,519,"2020",553
"1228",246,"Lakeside - 2nd Fl & 3rd Fl Robin House","150 Dunn Ave","LTCH","Respiratory","Influenza A (Not subtyped)",NA,2024-01-04,2024-01-18,"N",169,247,"2024",272
"1229",246,"Scarborough Health Network-Centenary Hospital - YC9W","2867 Ellesmere Road","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-04-17,2021-04-25,"N",102,385,"2021",394
"1230",246,"The Heritage Nursing Home - 2nd Fl","1195 Queen St E","LTCH","Respiratory","Unable to identify",NA,2022-11-07,2022-11-21,"N",477,1107,"2022",1133
"1231",247,"Chester Village - 3rd Fl East Wing","3555 Danforth Ave","LTCH","Respiratory","COVID-19",NA,2020-06-10,2020-07-03,"N",316,519,"2020",553
"1232",247,"Craiglee Nursing Home - 1 West & 3 East","102 Craiglee Dr","LTCH","Respiratory","COVID-19",NA,2023-11-14,2023-11-24,"N",601,1016,"2023",1066
"1233",247,"Fountainview Care Community - 2nd Fl Unit 2B","1800 O'Connor Dr","LTCH","Respiratory","Influenza A (Not subtyped)",NA,2024-01-04,2024-01-15,"N",169,247,"2024",272
